,lat,lng,pvalue,value,region,log-pvalue,thresh-pvalue,counts
331,30,60,0.0108999999999999,0.0108999999999999,"(25.0, 35.0, 55.0, 65.0)",-1.9625735020593804,1.0,0.0
332,40,60,0.0002,0.0002,"(35.0, 45.0, 55.0, 65.0)",-3.6989700043360187,0.0002,24.0
333,50,60,0.0667999999999999,0.0667999999999999,"(45.0, 55.0, 55.0, 65.0)",-1.175223537524455,1.0,0.0
334,60,60,0.0803999999999999,0.0803999999999999,"(55.0, 65.0, 55.0, 65.0)",-1.0947439512515493,1.0,0.0
335,70,60,0.2767999999999999,0.2767999999999999,"(65.0, 75.0, 55.0, 65.0)",-0.55783391421528,1.0,0.0
336,-60,70,0.7012,0.7012,"(-65.0, -55.0, 65.0, 75.0)",-0.15415809257824264,1.0,0.0
337,-50,70,0.2228999999999999,0.2228999999999999,"(-55.0, -45.0, 65.0, 75.0)",-0.6518899315197625,1.0,0.0
338,-40,70,0.7202,0.7202,"(-45.0, -35.0, 65.0, 75.0)",-0.1425468829647335,1.0,0.0
339,-30,70,0.0001,0.0001,"(-35.0, -25.0, 65.0, 75.0)",-4.0,0.0001,24.0
340,-20,70,0.0,0.0,"(-25.0, -15.0, 65.0, 75.0)",-inf,0.0,24.0
341,-10,70,0.003,0.003,"(-15.0, -5.0, 65.0, 75.0)",-2.5228787452803374,0.003,24.0
342,0,70,0.0011999999999999,0.0011999999999999,"(-5.0, 5.0, 65.0, 75.0)",-2.9208187539524113,0.0011999999999999,24.0
343,10,70,0.7069999999999999,0.7069999999999999,"(5.0, 15.0, 65.0, 75.0)",-0.1505805862031007,1.0,0.0
344,20,70,0.0025,0.0025,"(15.0, 25.0, 65.0, 75.0)",-2.6020599913279625,0.0025,13.0
345,30,70,0.1082,0.1082,"(25.0, 35.0, 65.0, 75.0)",-0.9657727392294493,1.0,0.0
346,40,70,0.0001,0.0001,"(35.0, 45.0, 65.0, 75.0)",-4.0,0.0001,24.0
347,50,70,0.0298999999999999,0.0298999999999999,"(45.0, 55.0, 65.0, 75.0)",-1.5243288116755718,1.0,0.0
348,60,70,0.2472,0.2472,"(55.0, 65.0, 65.0, 75.0)",-0.6069515335832217,1.0,0.0
349,70,70,0.6582999999999999,0.6582999999999999,"(65.0, 75.0, 65.0, 75.0)",-0.18157614490792126,1.0,0.0
350,-60,80,0.2636999999999999,0.2636999999999999,"(-65.0, -55.0, 75.0, 85.0)",-0.5788898702065659,1.0,0.0
351,-50,80,0.1756,0.1756,"(-55.0, -45.0, 75.0, 85.0)",-0.7554754884299162,1.0,0.0
352,-40,80,0.4411999999999999,0.4411999999999999,"(-45.0, -35.0, 75.0, 85.0)",-0.35536449623184707,1.0,0.0
353,-30,80,0.0,0.0,"(-35.0, -25.0, 75.0, 85.0)",-inf,0.0,24.0
354,-20,80,0.0006999999999999,0.0006999999999999,"(-25.0, -15.0, 75.0, 85.0)",-3.1549019599858052,0.0006999999999999,24.0
355,-10,80,0.261,0.261,"(-15.0, -5.0, 75.0, 85.0)",-0.5833594926617189,1.0,0.0
356,0,80,0.2285999999999999,0.2285999999999999,"(-5.0, 5.0, 75.0, 85.0)",-0.6409237739407373,1.0,0.0
357,10,80,0.0189,0.0189,"(5.0, 15.0, 75.0, 85.0)",-1.723538195826756,1.0,0.0
358,20,80,0.0972999999999999,0.0972999999999999,"(15.0, 25.0, 75.0, 85.0)",-1.0118871597316486,1.0,0.0
359,30,80,0.3206999999999999,0.3206999999999999,"(25.0, 35.0, 75.0, 85.0)",-0.4939010400715597,1.0,0.0
360,40,80,0.0333999999999999,0.0333999999999999,"(35.0, 45.0, 75.0, 85.0)",-1.4762535331884368,1.0,0.0
361,50,80,0.0878,0.0878,"(45.0, 55.0, 75.0, 85.0)",-1.0565054840938974,1.0,0.0
362,60,80,0.8661999999999999,0.8661999999999999,"(55.0, 65.0, 75.0, 85.0)",-0.06238182060617656,1.0,0.0
363,70,80,0.9001,0.9001,"(65.0, 75.0, 75.0, 85.0)",-0.045709238298872995,1.0,0.0
364,-60,90,0.5866999999999999,0.5866999999999999,"(-65.0, -55.0, 85.0, 95.0)",-0.23158391178366844,1.0,0.0
365,-50,90,0.4554,0.4554,"(-55.0, -45.0, 85.0, 95.0)",-0.341606973720876,1.0,0.0
366,-40,90,0.0604999999999999,0.0604999999999999,"(-45.0, -35.0, 85.0, 95.0)",-1.2182446253475319,1.0,0.0
367,-30,90,0.0004,0.0004,"(-35.0, -25.0, 85.0, 95.0)",-3.3979400086720375,0.0004,24.0
368,-20,90,0.6068,0.6068,"(-25.0, -15.0, 85.0, 95.0)",-0.2169544278853071,1.0,0.0
369,-10,90,0.001,0.001,"(-15.0, -5.0, 85.0, 95.0)",-3.0,0.001,24.0
370,0,90,0.6765999999999999,0.6765999999999999,"(-5.0, 5.0, 85.0, 95.0)",-0.16966800654803832,1.0,0.0
371,10,90,0.0,0.0,"(5.0, 15.0, 85.0, 95.0)",-inf,0.0,24.0
372,20,90,0.0732,0.0732,"(15.0, 25.0, 85.0, 95.0)",-1.1354889189416082,1.0,0.0
373,30,90,0.9755,0.9755,"(25.0, 35.0, 85.0, 95.0)",-0.01077272626946311,1.0,0.0
374,40,90,0.0235,0.0235,"(35.0, 45.0, 85.0, 95.0)",-1.6289321377282637,1.0,0.0
375,50,90,0.2026,0.2026,"(45.0, 55.0, 85.0, 95.0)",-0.6933605589757383,1.0,0.0
376,60,90,0.9434,0.9434,"(55.0, 65.0, 85.0, 95.0)",-0.025304128090316968,1.0,0.0
377,70,90,0.5404999999999999,0.5404999999999999,"(65.0, 75.0, 85.0, 95.0)",-0.26720430171067094,1.0,0.0
378,-60,100,0.4929999999999999,0.4929999999999999,"(-65.0, -55.0, 95.0, 105.0)",-0.3071530807227701,1.0,0.0
379,-50,100,0.9475,0.9475,"(-55.0, -45.0, 95.0, 105.0)",-0.023420781359890043,1.0,0.0
380,-40,100,0.0138999999999999,0.0138999999999999,"(-45.0, -35.0, 95.0, 105.0)",-1.8569851997459081,1.0,3.0
381,-30,100,0.0286,0.0286,"(-35.0, -25.0, 95.0, 105.0)",-1.5436339668709569,1.0,0.0
382,-20,100,0.0884999999999999,0.0884999999999999,"(-25.0, -15.0, 95.0, 105.0)",-1.053056729302175,1.0,0.0
383,-10,100,0.0,0.0,"(-15.0, -5.0, 95.0, 105.0)",-inf,0.0,24.0
384,0,100,0.1092,0.1092,"(-5.0, 5.0, 95.0, 105.0)",-0.9617773616312816,1.0,0.0
385,10,100,0.0,0.0,"(5.0, 15.0, 95.0, 105.0)",-inf,0.0,24.0
386,20,100,0.0011999999999999,0.0011999999999999,"(15.0, 25.0, 95.0, 105.0)",-2.9208187539524113,0.0011999999999999,24.0
387,30,100,0.6332999999999999,0.6332999999999999,"(25.0, 35.0, 95.0, 105.0)",-0.19839051197268126,1.0,0.0
388,40,100,0.0100999999999999,0.0100999999999999,"(35.0, 45.0, 95.0, 105.0)",-1.9956786262173616,1.0,0.0
389,50,100,0.9045,0.9045,"(45.0, 55.0, 95.0, 105.0)",-0.04359142880416746,1.0,0.0
390,60,100,0.4702,0.4702,"(55.0, 65.0, 95.0, 105.0)",-0.3277173752110794,1.0,0.0
391,70,100,0.4627,0.4627,"(65.0, 75.0, 95.0, 105.0)",-0.3347005005001029,1.0,0.0
392,-60,110,0.8937,0.8937,"(-65.0, -55.0, 105.0, 115.0)",-0.048808242065293925,1.0,0.0
393,-50,110,0.3230999999999999,0.3230999999999999,"(-55.0, -45.0, 105.0, 115.0)",-0.4906630419823561,1.0,0.0
394,-40,110,0.1769999999999999,0.1769999999999999,"(-45.0, -35.0, 105.0, 115.0)",-0.7520267336381936,1.0,0.0
395,-30,110,0.6055,0.6055,"(-35.0, -25.0, 105.0, 115.0)",-0.2178858525209289,1.0,0.0
396,-20,110,0.0,0.0,"(-25.0, -15.0, 105.0, 115.0)",-inf,0.0,24.0
397,-10,110,0.0,0.0,"(-15.0, -5.0, 105.0, 115.0)",-inf,0.0,24.0
398,0,110,0.0,0.0,"(-5.0, 5.0, 105.0, 115.0)",-inf,0.0,24.0
399,10,110,0.0,0.0,"(5.0, 15.0, 105.0, 115.0)",-inf,0.0,24.0
400,20,110,0.6451,0.6451,"(15.0, 25.0, 105.0, 115.0)",-0.19037295810595026,1.0,0.0
401,30,110,0.0347,0.0347,"(25.0, 35.0, 105.0, 115.0)",-1.4596705252091262,1.0,0.0
402,40,110,0.0126999999999999,0.0126999999999999,"(35.0, 45.0, 105.0, 115.0)",-1.8961962790440465,1.0,2.0
403,50,110,0.6881,0.6881,"(45.0, 55.0, 105.0, 115.0)",-0.16234844215360753,1.0,0.0
404,60,110,0.6502999999999999,0.6502999999999999,"(55.0, 65.0, 105.0, 115.0)",-0.18688624599210146,1.0,0.0
405,70,110,0.6794999999999999,0.6794999999999999,"(65.0, 75.0, 105.0, 115.0)",-0.16781053893148695,1.0,0.0
406,-60,120,0.5837999999999999,0.5837999999999999,"(-65.0, -55.0, 115.0, 125.0)",-0.23373590934800456,1.0,0.0
407,-50,120,0.168,0.168,"(-55.0, -45.0, 115.0, 125.0)",-0.7746907182741372,1.0,0.0
408,-40,120,0.2454999999999999,0.2454999999999999,"(-45.0, -35.0, 115.0, 125.0)",-0.6099485035410129,1.0,0.0
409,-30,120,0.008,0.008,"(-35.0, -25.0, 115.0, 125.0)",-2.0969100130080562,1.0,0.0
410,-20,120,0.0,0.0,"(-25.0, -15.0, 115.0, 125.0)",-inf,0.0,24.0
411,-10,120,0.0,0.0,"(-15.0, -5.0, 115.0, 125.0)",-inf,0.0,24.0
412,0,120,0.0,0.0,"(-5.0, 5.0, 115.0, 125.0)",-inf,0.0,24.0
413,10,120,0.0,0.0,"(5.0, 15.0, 115.0, 125.0)",-inf,0.0,24.0
414,20,120,0.0008,0.0008,"(15.0, 25.0, 115.0, 125.0)",-3.0969100130080562,0.0008,24.0
415,30,120,0.0001,0.0001,"(25.0, 35.0, 115.0, 125.0)",-4.0,0.0001,24.0
416,40,120,0.3881999999999999,0.3881999999999999,"(35.0, 45.0, 115.0, 125.0)",-0.4109444689476561,1.0,0.0
417,50,120,0.9486,0.9486,"(45.0, 55.0, 115.0, 125.0)",-0.022916879684147323,1.0,0.0
418,60,120,0.4435999999999999,0.4435999999999999,"(55.0, 65.0, 115.0, 125.0)",-0.35300846252287765,1.0,0.0
419,70,120,0.9586,0.9586,"(65.0, 75.0, 115.0, 125.0)",-0.018362575344230928,1.0,0.0
420,-60,130,0.3284,0.3284,"(-65.0, -55.0, 125.0, 135.0)",-0.4835968515525968,1.0,0.0
421,-50,130,0.4061,0.4061,"(-55.0, -45.0, 125.0, 135.0)",-0.39136701050996303,1.0,0.0
422,-40,130,0.0091,0.0091,"(-45.0, -35.0, 125.0, 135.0)",-2.040958607678906,1.0,0.0
423,-30,130,0.2119999999999999,0.2119999999999999,"(-35.0, -25.0, 125.0, 135.0)",-0.6736641390712488,1.0,0.0
424,-20,130,0.0120999999999999,0.0120999999999999,"(-25.0, -15.0, 125.0, 135.0)",-1.9172146296835535,1.0,1.0
425,-10,130,0.0,0.0,"(-15.0, -5.0, 125.0, 135.0)",-inf,0.0,24.0
426,0,130,0.0,0.0,"(-5.0, 5.0, 125.0, 135.0)",-inf,0.0,24.0
427,10,130,0.0,0.0,"(5.0, 15.0, 125.0, 135.0)",-inf,0.0,24.0
428,20,130,0.0,0.0,"(15.0, 25.0, 125.0, 135.0)",-inf,0.0,24.0
429,30,130,0.0044999999999999,0.0044999999999999,"(25.0, 35.0, 125.0, 135.0)",-2.346787486224666,0.0044999999999999,3.0
430,40,130,0.756,0.756,"(35.0, 45.0, 125.0, 135.0)",-0.12147820449879346,1.0,0.0
431,50,130,0.2927,0.2927,"(45.0, 55.0, 125.0, 135.0)",-0.533577277566208,1.0,0.0
432,60,130,0.7069999999999999,0.7069999999999999,"(55.0, 65.0, 125.0, 135.0)",-0.1505805862031007,1.0,0.0
433,70,130,0.8680999999999999,0.8680999999999999,"(65.0, 75.0, 125.0, 135.0)",-0.06143024377893889,1.0,0.0
434,-60,140,0.7518,0.7518,"(-65.0, -55.0, 135.0, 145.0)",-0.12389767862220634,1.0,0.0
435,-50,140,0.2406,0.2406,"(-55.0, -45.0, 135.0, 145.0)",-0.6187043769961741,1.0,0.0
436,-40,140,0.0700999999999999,0.0700999999999999,"(-45.0, -35.0, 135.0, 145.0)",-1.1542819820333419,1.0,0.0
437,-30,140,0.0177999999999999,0.0177999999999999,"(-35.0, -25.0, 135.0, 145.0)",-1.7495799976911084,1.0,0.0
438,-20,140,0.0016999999999999,0.0016999999999999,"(-25.0, -15.0, 135.0, 145.0)",-2.7695510786217516,0.0016999999999999,24.0
439,-10,140,0.0,0.0,"(-15.0, -5.0, 135.0, 145.0)",-inf,0.0,24.0
440,0,140,0.0013999999999999,0.0013999999999999,"(-5.0, 5.0, 135.0, 145.0)",-2.853871964321793,0.0013999999999999,24.0
441,10,140,0.0,0.0,"(5.0, 15.0, 135.0, 145.0)",-inf,0.0,24.0
442,20,140,0.0,0.0,"(15.0, 25.0, 135.0, 145.0)",-inf,0.0,24.0
443,30,140,0.1706999999999999,0.1706999999999999,"(25.0, 35.0, 135.0, 145.0)",-0.7677664788852666,1.0,0.0
444,40,140,0.3978999999999999,0.3978999999999999,"(35.0, 45.0, 135.0, 145.0)",-0.4002260608536118,1.0,0.0
445,50,140,0.4863,0.4863,"(45.0, 55.0, 135.0, 145.0)",-0.3130957304318226,1.0,0.0
446,60,140,0.1706,0.1706,"(55.0, 65.0, 135.0, 145.0)",-0.7680209731684957,1.0,0.0
447,70,140,0.4707,0.4707,"(65.0, 75.0, 135.0, 145.0)",-0.32725580169340085,1.0,0.0
448,-60,150,0.9635,0.9635,"(-65.0, -55.0, 145.0, 155.0)",-0.016148281008528227,1.0,0.0
449,-50,150,0.0749999999999999,0.0749999999999999,"(-55.0, -45.0, 145.0, 155.0)",-1.1249387366083006,1.0,0.0
450,-40,150,0.0045999999999999,0.0045999999999999,"(-45.0, -35.0, 145.0, 155.0)",-2.3372421683184355,0.0045999999999999,9.0
451,-30,150,0.0005999999999999,0.0005999999999999,"(-35.0, -25.0, 145.0, 155.0)",-3.221848749616429,0.0005999999999999,24.0
452,-20,150,0.0,0.0,"(-25.0, -15.0, 145.0, 155.0)",-inf,0.0,24.0
453,-10,150,0.0,0.0,"(-15.0, -5.0, 145.0, 155.0)",-inf,0.0,24.0
454,0,150,0.2177,0.2177,"(-5.0, 5.0, 145.0, 155.0)",-0.6621415709589057,1.0,0.0
455,10,150,0.055,0.055,"(5.0, 15.0, 145.0, 155.0)",-1.2596373105057561,1.0,0.0
456,20,150,0.0001,0.0001,"(15.0, 25.0, 145.0, 155.0)",-4.0,0.0001,24.0
457,30,150,0.007,0.007,"(25.0, 35.0, 145.0, 155.0)",-2.154901959985743,1.0,1.0
458,40,150,0.5496999999999999,0.5496999999999999,"(35.0, 45.0, 145.0, 155.0)",-0.2598742630342696,1.0,0.0
459,50,150,0.8472,0.8472,"(45.0, 55.0, 145.0, 155.0)",-0.07201405290057143,1.0,0.0
460,60,150,0.198,0.198,"(55.0, 65.0, 145.0, 155.0)",-0.7033348097384688,1.0,0.0
461,70,150,0.0519999999999999,0.0519999999999999,"(65.0, 75.0, 145.0, 155.0)",-1.2839966563652017,1.0,0.0
462,-60,160,0.4895999999999999,0.4895999999999999,"(-65.0, -55.0, 155.0, 165.0)",-0.3101585908624953,1.0,0.0
463,-50,160,0.0126,0.0126,"(-55.0, -45.0, 155.0, 165.0)",-1.899629454882437,1.0,0.0
464,-40,160,0.5068,0.5068,"(-45.0, -35.0, 155.0, 165.0)",-0.29516339378859624,1.0,0.0
465,-30,160,0.0079,0.0079,"(-35.0, -25.0, 155.0, 165.0)",-2.1023729087095586,1.0,11.0
466,-20,160,0.0,0.0,"(-25.0, -15.0, 155.0, 165.0)",-inf,0.0,24.0
467,-10,160,0.0005,0.0005,"(-15.0, -5.0, 155.0, 165.0)",-3.3010299956639813,0.0005,24.0
468,0,160,0.0,0.0,"(-5.0, 5.0, 155.0, 165.0)",-inf,0.0,24.0
469,10,160,0.5488,0.5488,"(5.0, 15.0, 155.0, 165.0)",-0.26058589730130477,1.0,0.0
470,20,160,0.0006999999999999,0.0006999999999999,"(15.0, 25.0, 155.0, 165.0)",-3.1549019599858052,0.0006999999999999,24.0
471,30,160,0.0,0.0,"(25.0, 35.0, 155.0, 165.0)",-inf,0.0,24.0
472,40,160,0.2361,0.2361,"(35.0, 45.0, 155.0, 165.0)",-0.626904012921273,1.0,0.0
473,50,160,0.1544999999999999,0.1544999999999999,"(45.0, 55.0, 155.0, 165.0)",-0.8110715162391469,1.0,0.0
474,60,160,0.2912,0.2912,"(55.0, 65.0, 155.0, 165.0)",-0.5358086293590004,1.0,0.0
475,70,160,0.0418999999999999,0.0418999999999999,"(65.0, 75.0, 155.0, 165.0)",-1.3777859770337058,1.0,0.0
476,-60,170,0.2797,0.2797,"(-65.0, -55.0, 165.0, 175.0)",-0.5533075336284727,1.0,0.0
477,-50,170,0.0005999999999999,0.0005999999999999,"(-55.0, -45.0, 165.0, 175.0)",-3.221848749616429,0.0005999999999999,24.0
478,-40,170,0.5319,0.5319,"(-45.0, -35.0, 165.0, 175.0)",-0.27417000967941973,1.0,0.0
479,-30,170,0.0002999999999999,0.0002999999999999,"(-35.0, -25.0, 165.0, 175.0)",-3.522878745280482,0.0002999999999999,24.0
480,-20,170,0.0,0.0,"(-25.0, -15.0, 165.0, 175.0)",-inf,0.0,24.0
481,-10,170,0.2023,0.2023,"(-15.0, -5.0, 165.0, 175.0)",-0.6940041172291953,1.0,0.0
482,0,170,0.0,0.0,"(-5.0, 5.0, 165.0, 175.0)",-inf,0.0,24.0
483,10,170,0.4408,0.4408,"(5.0, 15.0, 165.0, 175.0)",-0.35575841415627135,1.0,0.0
484,20,170,0.0012999999999999,0.0012999999999999,"(15.0, 25.0, 165.0, 175.0)",-2.886056647693197,0.0012999999999999,24.0
485,30,170,0.0002999999999999,0.0002999999999999,"(25.0, 35.0, 165.0, 175.0)",-3.522878745280482,0.0002999999999999,24.0
486,40,170,0.3736999999999999,0.3736999999999999,"(35.0, 45.0, 165.0, 175.0)",-0.4274769021503625,1.0,0.0
487,50,170,0.4665,0.4665,"(45.0, 55.0, 165.0, 175.0)",-0.3311483519174812,1.0,0.0
488,60,170,0.3726999999999999,0.3726999999999999,"(55.0, 65.0, 165.0, 175.0)",-0.42864060724616043,1.0,0.0
489,70,170,0.0123,0.0123,"(65.0, 75.0, 165.0, 175.0)",-1.9100948885606022,1.0,0.0
490,-60,180,0.2056,0.2056,"(-65.0, -55.0, 175.0, 185.0)",-0.6869768896767618,1.0,0.0
491,-50,180,0.0047999999999999,0.0047999999999999,"(-55.0, -45.0, 175.0, 185.0)",-2.3187587626244217,0.0047999999999999,6.0
492,-40,180,0.1265999999999999,0.1265999999999999,"(-45.0, -35.0, 175.0, 185.0)",-0.897566294318664,1.0,0.0
493,-30,180,0.0,0.0,"(-35.0, -25.0, 175.0, 185.0)",-inf,0.0,24.0
494,-20,180,0.0,0.0,"(-25.0, -15.0, 175.0, 185.0)",-inf,0.0,24.0
495,-10,180,0.0005999999999999,0.0005999999999999,"(-15.0, -5.0, 175.0, 185.0)",-3.221848749616429,0.0005999999999999,24.0
496,0,180,0.0,0.0,"(-5.0, 5.0, 175.0, 185.0)",-inf,0.0,24.0
497,10,180,0.0719999999999999,0.0719999999999999,"(5.0, 15.0, 175.0, 185.0)",-1.1426675035687321,1.0,0.0
498,20,180,0.0001,0.0001,"(15.0, 25.0, 175.0, 185.0)",-4.0,0.0001,24.0
499,30,180,0.0001,0.0001,"(25.0, 35.0, 175.0, 185.0)",-4.0,0.0001,24.0
500,40,180,0.6923,0.6923,"(35.0, 45.0, 175.0, 185.0)",-0.15970566838856373,1.0,0.0
501,50,180,0.2980999999999999,0.2980999999999999,"(45.0, 55.0, 175.0, 185.0)",-0.5256380239673694,1.0,0.0
502,60,180,0.4485999999999999,0.4485999999999999,"(55.0, 65.0, 175.0, 185.0)",-0.3481407307530512,1.0,0.0
503,70,180,0.0074999999999999,0.0074999999999999,"(65.0, 75.0, 175.0, 185.0)",-2.1249387366083057,1.0,3.0
